frame,time_sec,side,source,x_ankle,y_ankle
49,1.6333333333333333,left,range,0.9377077221870422,0.5841283202171326
50,1.6666666666666667,left,range,0.9126624464988708,0.6466317772865295
51,1.7,left,range,0.8920423984527588,0.6068724393844604
52,1.7333333333333334,left,range,0.9087418913841248,0.6356246471405029
57,1.9,right,range,0.7963623404502869,0.6518328189849854
58,1.9333333333333333,right,range,0.7958992719650269,0.6521406173706055
59,1.9666666666666666,right,range,0.7950764894485474,0.6476636528968811
60,2.0,right,range,0.7867909073829651,0.6390271186828613
64,2.1333333333333333,left,range,0.6717784404754639,0.654791533946991
65,2.1666666666666665,left,range,0.6812319159507751,0.589076578617096
66,2.2,left,range,0.662453293800354,0.5942843556404114
67,2.2333333333333334,left,range,0.6657781600952148,0.6464815735816956
72,2.4,right,range,0.5524988770484924,0.6498554944992065
73,2.433333333333333,right,range,0.5310506224632263,0.6572338938713074
74,2.466666666666667,right,range,0.5305041074752808,0.6592612862586975
75,2.5,right,range,0.5279179811477661,0.6517813205718994
79,2.6333333333333333,left,range,0.4062045216560364,0.6634246706962585
80,2.6666666666666665,left,range,0.402043879032135,0.6616144776344299
81,2.7,left,range,0.40742063522338867,0.6203680634498596
82,2.7333333333333334,left,range,0.40056177973747253,0.6560196280479431
