frame,time_sec,side,source,x_ankle,y_ankle
75,0.6253,left,range,0.9482283592224121,0.6774555444717407
76,0.6336,left,range,0.946090817451477,0.6790966391563416
77,0.6419,left,range,0.944644570350647,0.678226113319397
78,0.6503,left,range,0.9620152711868286,0.6232154965400696
79,0.6586,left,range,0.952521800994873,0.6473249197006226
80,0.667,left,range,0.9437926411628723,0.6747725605964661
81,0.6753,left,range,0.9432997703552246,0.6775115728378296
82,0.6836,left,range,0.9427729249000549,0.6781473755836487
83,0.692,left,range,0.9423802495002747,0.6773107051849365
84,0.7003,left,range,0.9417863488197327,0.6769375205039978
85,0.7086,left,range,0.941643238067627,0.6771625876426697
86,0.717,left,range,0.9406968951225281,0.6745414137840271
87,0.7253,left,range,0.9402981996536255,0.6728371977806091
88,0.7336,left,range,0.9392603635787964,0.6721575856208801
89,0.742,left,range,0.9375299215316772,0.6716070175170898
90,0.7503,left,range,0.9362578988075256,0.6710841655731201
91,0.7587,left,range,0.9337718486785889,0.6681914925575256
105,0.8754,right,range,0.8171108961105347,0.6796097755432129
106,0.8837,right,range,0.8182195425033569,0.6805099844932556
107,0.892,right,range,0.8184087872505188,0.6806994080543518
108,0.9004,right,range,0.8182446360588074,0.681203305721283
109,0.9087,right,range,0.8182118535041809,0.6817050576210022
110,0.9171,right,range,0.8179147839546204,0.6823456287384033
111,0.9254,right,range,0.8176320195198059,0.6817060708999634
112,0.9337,right,range,0.8170282244682312,0.6804314851760864
113,0.9421,right,range,0.8166413307189941,0.6800643801689148
114,0.9504,right,range,0.8160669803619385,0.6790760159492493
115,0.9587,right,range,0.8148558139801025,0.6776325106620789
116,0.9671,right,range,0.8133322596549988,0.6754748225212097
117,0.9754,right,range,0.8122568726539612,0.6734887957572937
118,0.9838,right,range,0.8108185529708862,0.6713029742240906
119,0.9921,right,range,0.8075652122497559,0.6685923337936401
132,1.1005,left,range,0.6903906464576721,0.6830679178237915
133,1.1088,left,range,0.6907944679260254,0.6831063628196716
134,1.1171,left,range,0.6896234154701233,0.6829096078872681
135,1.1255,left,range,0.6883344650268555,0.6823542714118958
136,1.1338,left,range,0.6880682110786438,0.6824694871902466
137,1.1422,left,range,0.6877223253250122,0.6817364692687988
138,1.1505,left,range,0.6873323321342468,0.6831225156784058
139,1.1588,left,range,0.6871509552001953,0.6830061674118042
140,1.1672,left,range,0.6870836019515991,0.6807999014854431
141,1.1755,left,range,0.6864119172096252,0.6805152893066406
142,1.1838,left,range,0.6851724982261658,0.6794453263282776
143,1.1922,left,range,0.6845216751098633,0.6777599453926086
144,1.2005,left,range,0.683723509311676,0.6762287616729736
145,1.2088,left,range,0.6821095943450928,0.6753554344177246
146,1.2172,left,range,0.6809164881706238,0.6739377379417419
160,1.3339,right,range,0.5570592880249023,0.6790410280227661
161,1.3422,right,range,0.555432915687561,0.6813738346099854
162,1.3506,right,range,0.5541893839836121,0.6823149919509888
163,1.3589,right,range,0.5524054765701294,0.6828499436378479
164,1.3672,right,range,0.5528822541236877,0.6825959086418152
165,1.3756,right,range,0.5520414710044861,0.6817600131034851
166,1.3839,right,range,0.5526517033576965,0.6815574765205383
167,1.3923,right,range,0.5526496171951294,0.6812172532081604
168,1.4006,right,range,0.5512690544128418,0.6812667846679688
169,1.4089,right,range,0.5514592528343201,0.6805920004844666
170,1.4173,right,range,0.5510332584381104,0.679458737373352
171,1.4256,right,range,0.5504993796348572,0.6786090135574341
172,1.4339,right,range,0.5485350489616394,0.6770433783531189
173,1.4423,right,range,0.5470656752586365,0.6734916567802429
174,1.4506,right,range,0.545624852180481,0.6704939007759094
175,1.459,right,range,0.5433966517448425,0.6677148342132568
176,1.4673,right,range,0.5410876870155334,0.6661846041679382
185,1.5423,left,range,0.4296751320362091,0.6825324296951294
186,1.5507,left,range,0.42822739481925964,0.6829473972320557
187,1.559,left,range,0.426411509513855,0.6843140721321106
188,1.5673,left,range,0.4250742197036743,0.6850496530532837
189,1.5757,left,range,0.4263729453086853,0.6834786534309387
190,1.584,left,range,0.4256070554256439,0.682790219783783
191,1.5923,left,range,0.4259205162525177,0.6815449595451355
192,1.6007,left,range,0.4257241487503052,0.6794194579124451
193,1.609,left,range,0.42484915256500244,0.6811498999595642
194,1.6174,left,range,0.4251624643802643,0.6812838315963745
195,1.6257,left,range,0.42514005303382874,0.6814131736755371
196,1.634,left,range,0.4246678352355957,0.6799377202987671
197,1.6424,left,range,0.42399221658706665,0.6787573099136353
198,1.6507,left,range,0.4237026572227478,0.6768435835838318
199,1.659,left,range,0.4226428270339966,0.6753800511360168
200,1.6674,left,range,0.4204079806804657,0.6847904920578003
201,1.6757,left,range,0.4189770221710205,0.6750743985176086
