frame,time_sec,side,source,x_ankle,y_ankle
19,0.6333333333333333,left,range,0.946090817451477,0.6790966391563416
20,0.6666666666666666,left,range,0.9437926411628723,0.6747725605964661
21,0.7,left,range,0.9417863488197327,0.6769375205039978
22,0.7333333333333333,left,range,0.9392603635787964,0.6721575856208801
27,0.9,right,range,0.8182446360588074,0.681203305721283
28,0.9333333333333333,right,range,0.8170282244682312,0.6804314851760864
29,0.9666666666666667,right,range,0.8133322596549988,0.6754748225212097
33,1.1,left,range,0.6903906464576721,0.6830679178237915
34,1.1333333333333333,left,range,0.6880682110786438,0.6824694871902466
35,1.1666666666666667,left,range,0.6870836019515991,0.6807999014854431
36,1.2,left,range,0.683723509311676,0.6762287616729736
40,1.3333333333333333,right,range,0.5570592880249023,0.6790410280227661
41,1.3666666666666667,right,range,0.5528822541236877,0.6825959086418152
42,1.4,right,range,0.5512690544128418,0.6812667846679688
43,1.4333333333333333,right,range,0.5485350489616394,0.6770433783531189
44,1.4666666666666666,right,range,0.5410876870155334,0.6661846041679382
47,1.5666666666666667,left,range,0.4250742197036743,0.6850496530532837
48,1.6,left,range,0.4257241487503052,0.6794194579124451
49,1.6333333333333333,left,range,0.4246678352355957,0.6799377202987671
50,1.6666666666666667,left,range,0.4204079806804657,0.6847904920578003
