frame,time_sec,side,source,x_ankle,y_ankle
168,2.8,left,range,0.9437951445579529,0.6644466519355774
169,2.816666666666667,left,range,0.9413959980010986,0.6663397550582886
170,2.8333333333333335,left,range,0.9380359053611755,0.6673697233200073
171,2.85,left,range,0.9385446310043335,0.6659429669380188
172,2.8666666666666667,left,range,0.9387478828430176,0.6664772033691406
173,2.8833333333333333,left,range,0.9385566115379333,0.666355550289154
174,2.9,left,range,0.9361966848373413,0.6647056341171265
175,2.9166666666666665,left,range,0.9340288043022156,0.6630899310112
184,3.066666666666667,right,range,0.8258060812950134,0.6671178340911865
185,3.0833333333333335,right,range,0.8254643082618713,0.6674098968505859
186,3.1,right,range,0.824938952922821,0.6678454875946045
187,3.1166666666666667,right,range,0.8249109983444214,0.667868435382843
188,3.1333333333333333,right,range,0.823231041431427,0.6665076017379761
189,3.15,right,range,0.7853184342384338,0.6415392160415649
190,3.1666666666666665,right,range,0.7744728922843933,0.6425931453704834
191,3.183333333333333,right,range,0.7549540996551514,0.6447873115539551
198,3.3,left,range,0.7141739130020142,0.6647518873214722
199,3.316666666666667,left,range,0.7212875485420227,0.661910891532898
200,3.3333333333333335,left,range,0.7140397429466248,0.6645025014877319
201,3.35,left,range,0.7140651941299438,0.6641024351119995
202,3.3666666666666667,left,range,0.7134951949119568,0.6638230681419373
203,3.3833333333333333,left,range,0.703166663646698,0.6604211926460266
204,3.4,left,range,0.708639919757843,0.6593222618103027
214,3.566666666666667,right,range,0.595016598701477,0.6645020246505737
215,3.5833333333333335,right,range,0.5941028594970703,0.6655527949333191
216,3.6,right,range,0.5937314033508301,0.6649520397186279
217,3.6166666666666667,right,range,0.5944297909736633,0.6637586355209351
218,3.6333333333333333,right,range,0.5603743195533752,0.6459677219390869
219,3.65,right,range,0.5450071096420288,0.6481061577796936
225,3.75,left,range,0.49596288800239563,0.6621518731117249
226,3.7666666666666666,left,range,0.49423205852508545,0.6633610129356384
227,3.783333333333333,left,range,0.49487632513046265,0.6632187962532043
228,3.8,left,range,0.5024709105491638,0.6349082589149475
229,3.816666666666667,left,range,0.4911487400531769,0.6152188181877136
230,3.8333333333333335,left,range,0.48206794261932373,0.616156816482544
231,3.85,left,range,0.48825040459632874,0.6556628346443176
