frame,time_sec,side,source,x_ankle,y_ankle
1,0.03333333333333333,right,range,0.7774614095687866,0.6785752177238464
2,0.06666666666666667,right,range,0.7789956331253052,0.6804355382919312
3,0.1,right,range,0.775558352470398,0.6819424629211426
4,0.13333333333333333,right,range,0.7749780416488647,0.6809726357460022
5,0.16666666666666666,right,range,0.7706558704376221,0.6770398020744324
10,0.3333333333333333,left,range,0.6550809741020203,0.6924874782562256
11,0.36666666666666664,left,range,0.6546021699905396,0.6903389692306519
12,0.4,left,range,0.652123212814331,0.6841781735420227
13,0.43333333333333335,left,range,0.6496656537055969,0.6823550462722778
17,0.5666666666666667,right,range,0.5264256596565247,0.6898715496063232
18,0.6,right,range,0.5242401361465454,0.6912054419517517
19,0.6333333333333333,right,range,0.5230000615119934,0.6950458884239197
20,0.6666666666666666,right,range,0.5208818912506104,0.6925287842750549
21,0.7,right,range,0.5186294317245483,0.6879007816314697
24,0.8,left,range,0.4093441665172577,0.6959795951843262
25,0.8333333333333334,left,range,0.3970855474472046,0.6974092125892639
26,0.8666666666666667,left,range,0.3930225670337677,0.6978834867477417
27,0.9,left,range,0.39246585965156555,0.6890197992324829
