frame,time_sec,side,source,x_ankle,y_ankle
4,0.03333333333333333,right,range,0.7774614095687866,0.6785752177238464
5,0.041666666666666664,right,range,0.7741438746452332,0.6840668320655823
6,0.05,right,range,0.7762686610221863,0.6859808564186096
7,0.058333333333333334,right,range,0.7766717076301575,0.6846678853034973
8,0.06666666666666667,right,range,0.7789956331253052,0.6804355382919312
9,0.075,right,range,0.7758197784423828,0.6854666471481323
10,0.08333333333333333,right,range,0.7757796049118042,0.6840426921844482
11,0.09166666666666666,right,range,0.7762331962585449,0.6832640171051025
12,0.1,right,range,0.775558352470398,0.6819424629211426
13,0.10833333333333334,right,range,0.7752327919006348,0.6823159456253052
14,0.11666666666666667,right,range,0.7748647928237915,0.6815367937088013
15,0.125,right,range,0.7745081186294556,0.6809993982315063
16,0.13333333333333333,right,range,0.7749780416488647,0.6809726357460022
17,0.14166666666666666,right,range,0.7740522027015686,0.6798150539398193
18,0.15,right,range,0.7730382084846497,0.6786091327667236
19,0.15833333333333333,right,range,0.7720456719398499,0.6775803565979004
20,0.16666666666666666,right,range,0.7706558704376221,0.6770398020744324
21,0.175,right,range,0.7700972557067871,0.6757885813713074
22,0.18333333333333332,right,range,0.7693542242050171,0.6753085851669312
23,0.19166666666666668,right,range,0.7655691504478455,0.6732536554336548
37,0.30833333333333335,left,range,0.6565418243408203,0.690757155418396
38,0.31666666666666665,left,range,0.6569602489471436,0.691943347454071
39,0.325,left,range,0.6556531190872192,0.6925010085105896
40,0.3333333333333333,left,range,0.6550809741020203,0.6924874782562256
41,0.3416666666666667,left,range,0.6548587083816528,0.69310063123703
42,0.35,left,range,0.6545732617378235,0.6927123665809631
43,0.35833333333333334,left,range,0.6541359424591064,0.691624104976654
44,0.36666666666666664,left,range,0.6546021699905396,0.6903389692306519
45,0.375,left,range,0.653770923614502,0.6898053288459778
46,0.38333333333333336,left,range,0.6533389687538147,0.6878793239593506
47,0.39166666666666666,left,range,0.6527256369590759,0.6865283846855164
48,0.4,left,range,0.652123212814331,0.6841781735420227
49,0.4083333333333333,left,range,0.6518713235855103,0.6861163973808289
50,0.4166666666666667,left,range,0.651945948600769,0.6851840019226074
51,0.425,left,range,0.650515615940094,0.683639407157898
52,0.43333333333333335,left,range,0.6496656537055969,0.6823550462722778
53,0.44166666666666665,left,range,0.6486640572547913,0.6808109283447266
54,0.45,left,range,0.6467928290367126,0.6786574721336365
55,0.4583333333333333,left,range,0.6456042528152466,0.6782799363136292
68,0.5666666666666667,right,range,0.5264256596565247,0.6898715496063232
69,0.575,right,range,0.526461660861969,0.6889330744743347
70,0.5833333333333334,right,range,0.5247254967689514,0.6906787157058716
71,0.5916666666666667,right,range,0.5252900719642639,0.6899309754371643
72,0.6,right,range,0.5242401361465454,0.6912054419517517
73,0.6083333333333333,right,range,0.5235650539398193,0.6895565986633301
74,0.6166666666666667,right,range,0.5228958129882812,0.6908290982246399
75,0.625,right,range,0.5230863094329834,0.692842423915863
76,0.6333333333333333,right,range,0.5230000615119934,0.6950458884239197
77,0.6416666666666667,right,range,0.5240973234176636,0.6915080547332764
78,0.65,right,range,0.5218766331672668,0.6911817193031311
79,0.6583333333333333,right,range,0.5214899182319641,0.6936476826667786
80,0.6666666666666666,right,range,0.5208818912506104,0.6925287842750549
81,0.675,right,range,0.5213068723678589,0.692750096321106
82,0.6833333333333333,right,range,0.5202735066413879,0.690591037273407
83,0.6916666666666667,right,range,0.5191529393196106,0.6887437701225281
84,0.7,right,range,0.5186294317245483,0.6879007816314697
85,0.7083333333333334,right,range,0.5164290070533752,0.6841526031494141
86,0.7166666666666667,right,range,0.5145777463912964,0.6804131269454956
87,0.725,right,range,0.5120061039924622,0.68051677942276
95,0.7916666666666666,left,range,0.4018327295780182,0.6967381834983826
96,0.8,left,range,0.4093441665172577,0.6959795951843262
97,0.8083333333333333,left,range,0.3995029330253601,0.7029756903648376
98,0.8166666666666667,left,range,0.3983163833618164,0.7000454664230347
99,0.825,left,range,0.4468934237957001,0.6424881219863892
100,0.8333333333333334,left,range,0.3970855474472046,0.6974092125892639
101,0.8416666666666667,left,range,0.395928293466568,0.7011993527412415
102,0.85,left,range,0.3958888351917267,0.6983303427696228
103,0.8583333333333333,left,range,0.39523690938949585,0.7001962661743164
104,0.8666666666666667,left,range,0.3930225670337677,0.6978834867477417
105,0.875,left,range,0.392511785030365,0.7180472016334534
106,0.8833333333333333,left,range,0.3930336534976959,0.6952736973762512
107,0.8916666666666667,left,range,0.39376887679100037,0.6994243264198303
108,0.9,left,range,0.39246585965156555,0.6890197992324829
109,0.9083333333333333,left,range,0.3889208734035492,0.6353912949562073
110,0.9166666666666666,left,range,0.3906169533729553,0.6906587481498718
