frame,time_sec,side,source,x_ankle,y_ankle
2,0.03333333333333333,right,range,0.7774614095687866,0.6785752177238464
3,0.05,right,range,0.7762686610221863,0.6859808564186096
4,0.06666666666666667,right,range,0.7789956331253052,0.6804355382919312
5,0.08333333333333333,right,range,0.7757796049118042,0.6840426921844482
6,0.1,right,range,0.775558352470398,0.6819424629211426
7,0.11666666666666667,right,range,0.7748647928237915,0.6815367937088013
8,0.13333333333333333,right,range,0.7749780416488647,0.6809726357460022
9,0.15,right,range,0.7730382084846497,0.6786091327667236
10,0.16666666666666666,right,range,0.7706558704376221,0.6770398020744324
11,0.18333333333333332,right,range,0.7693542242050171,0.6753085851669312
19,0.31666666666666665,left,range,0.6569602489471436,0.691943347454071
20,0.3333333333333333,left,range,0.6550809741020203,0.6924874782562256
21,0.35,left,range,0.6545732617378235,0.6927123665809631
22,0.36666666666666664,left,range,0.6546021699905396,0.6903389692306519
23,0.38333333333333336,left,range,0.6533389687538147,0.6878793239593506
24,0.4,left,range,0.652123212814331,0.6841781735420227
25,0.4166666666666667,left,range,0.651945948600769,0.6851840019226074
26,0.43333333333333335,left,range,0.6496656537055969,0.6823550462722778
27,0.45,left,range,0.6467928290367126,0.6786574721336365
34,0.5666666666666667,right,range,0.5264256596565247,0.6898715496063232
35,0.5833333333333334,right,range,0.5247254967689514,0.6906787157058716
36,0.6,right,range,0.5242401361465454,0.6912054419517517
37,0.6166666666666667,right,range,0.5228958129882812,0.6908290982246399
38,0.6333333333333333,right,range,0.5230000615119934,0.6950458884239197
39,0.65,right,range,0.5218766331672668,0.6911817193031311
40,0.6666666666666666,right,range,0.5208818912506104,0.6925287842750549
41,0.6833333333333333,right,range,0.5202735066413879,0.690591037273407
42,0.7,right,range,0.5186294317245483,0.6879007816314697
43,0.7166666666666667,right,range,0.5145777463912964,0.6804131269454956
48,0.8,left,range,0.4093441665172577,0.6959795951843262
49,0.8166666666666667,left,range,0.3983163833618164,0.7000454664230347
50,0.8333333333333334,left,range,0.3970855474472046,0.6974092125892639
51,0.85,left,range,0.3958888351917267,0.6983303427696228
52,0.8666666666666667,left,range,0.3930225670337677,0.6978834867477417
53,0.8833333333333333,left,range,0.3930336534976959,0.6952736973762512
54,0.9,left,range,0.39246585965156555,0.6890197992324829
55,0.9166666666666666,left,range,0.3906169533729553,0.6906587481498718
