frame,time_sec,side,source,x_ankle,y_ankle
65,2.1666666666666665,left,range,0.8813658952713013,0.669274091720581
66,2.2,left,range,0.8813069462776184,0.6703755259513855
67,2.2333333333333334,left,range,0.8795986771583557,0.667724609375
68,2.2666666666666666,left,range,0.8745294213294983,0.6590998768806458
72,2.4,right,range,0.774613618850708,0.6783557534217834
73,2.433333333333333,right,range,0.773541271686554,0.6766184568405151
74,2.466666666666667,right,range,0.771433413028717,0.6725603342056274
79,2.6333333333333333,left,range,0.6538663506507874,0.6830400228500366
80,2.6666666666666665,left,range,0.6526772975921631,0.6794295907020569
81,2.7,left,range,0.6287224888801575,0.6498112678527832
82,2.7333333333333334,left,range,0.6462513208389282,0.6715570092201233
86,2.8666666666666667,right,range,0.5611268281936646,0.6380508542060852
87,2.9,right,range,0.5296914577484131,0.6872268319129944
88,2.933333333333333,right,range,0.5287689566612244,0.6837953329086304
89,2.966666666666667,right,range,0.5231503844261169,0.6779184937477112
93,3.1,left,range,0.3921695053577423,0.6933234333992004
94,3.1333333333333333,left,range,0.3897119164466858,0.6947751641273499
95,3.1666666666666665,left,range,0.39275115728378296,0.6543663740158081
96,3.2,left,range,0.3726785480976105,0.6852652430534363
97,3.2333333333333334,left,range,0.37994199991226196,0.6806203722953796
