frame,time_sec,side,source,x_ankle,y_ankle
76,1.2666666666666666,left,range,0.932198166847229,0.6885049343109131
77,1.2833333333333334,left,range,0.932753324508667,0.6906521320343018
78,1.3,left,range,0.9332506656646729,0.6804373264312744
79,1.3166666666666667,left,range,0.9315451383590698,0.6886428594589233
80,1.3333333333333333,left,range,0.9309930205345154,0.6876835823059082
81,1.35,left,range,0.930385410785675,0.6884673833847046
82,1.3666666666666667,left,range,0.9280146956443787,0.6847088932991028
83,1.3833333333333333,left,range,0.9249618649482727,0.6811747550964355
92,1.5333333333333334,right,range,0.7982839941978455,0.689561665058136
93,1.55,right,range,0.7972773313522339,0.6924309134483337
94,1.5666666666666667,right,range,0.7979158759117126,0.6917751431465149
95,1.5833333333333333,right,range,0.7961030602455139,0.6895745992660522
96,1.6,right,range,0.7960706353187561,0.690981924533844
97,1.6166666666666667,right,range,0.7951686978340149,0.6877416968345642
98,1.6333333333333333,right,range,0.7922366857528687,0.6851457953453064
99,1.65,right,range,0.7867981195449829,0.6794134378433228
108,1.8,left,range,0.6527992486953735,0.6887274980545044
109,1.8166666666666667,left,range,0.6541314721107483,0.691154956817627
110,1.8333333333333333,left,range,0.6539559960365295,0.6907095909118652
111,1.85,left,range,0.6534688472747803,0.690322756767273
112,1.8666666666666667,left,range,0.6524233818054199,0.6889327168464661
113,1.8833333333333333,left,range,0.6504742503166199,0.6854037046432495
114,1.9,left,range,0.6478320360183716,0.6815897822380066
115,1.9166666666666667,left,range,0.6442023515701294,0.679314374923706
124,2.066666666666667,right,range,0.509942889213562,0.6880269050598145
125,2.0833333333333335,right,range,0.5257852077484131,0.6705182790756226
126,2.1,right,range,0.5095779895782471,0.688663125038147
127,2.1166666666666667,right,range,0.5079989433288574,0.6897596120834351
128,2.1333333333333333,right,range,0.50547194480896,0.6862014532089233
129,2.15,right,range,0.5041403770446777,0.6836649775505066
130,2.1666666666666665,right,range,0.5007118582725525,0.6799489259719849
137,2.283333333333333,left,range,0.3845358192920685,0.6870235800743103
138,2.3,left,range,0.38352060317993164,0.6887633800506592
139,2.316666666666667,left,range,0.38323354721069336,0.6894370317459106
140,2.3333333333333335,left,range,0.38172757625579834,0.6926260590553284
141,2.35,left,range,0.39275333285331726,0.6216692328453064
142,2.3666666666666667,left,range,0.3815150856971741,0.6811375617980957
143,2.3833333333333333,left,range,0.3796367049217224,0.6847747564315796
