frame,time_sec,side,source,x_ankle,y_ankle
40,1.3333333333333333,left,range,0.9645904302597046,0.5525785684585571
41,1.3666666666666667,left,range,0.9372153878211975,0.5720505714416504
42,1.4,left,range,0.9298806190490723,0.6011837124824524
43,1.4333333333333333,left,range,0.9350343942642212,0.6658060550689697
47,1.5666666666666667,right,range,0.8167678713798523,0.6806482076644897
48,1.6,right,range,0.8113184571266174,0.682406485080719
49,1.6333333333333333,right,range,0.8094556927680969,0.663489043712616
53,1.7666666666666666,left,range,0.6988816857337952,0.6825669407844543
54,1.8,left,range,0.6975147128105164,0.679284930229187
55,1.8333333333333333,left,range,0.6914619207382202,0.6755316853523254
59,1.9666666666666666,right,range,0.5744742751121521,0.6786362528800964
60,2.0,right,range,0.5720676779747009,0.6861391067504883
61,2.033333333333333,right,range,0.5711038708686829,0.6790570616722107
62,2.066666666666667,right,range,0.5633543729782104,0.6715698838233948
65,2.1666666666666665,left,range,0.4463089406490326,0.6863437294960022
66,2.2,left,range,0.44262611865997314,0.6852681636810303
67,2.2333333333333334,left,range,0.4423239827156067,0.6781346201896667
68,2.2666666666666666,left,range,0.4361725151538849,0.6656267642974854
