frame,time_sec,side,source,x_ankle,y_ankle
107,0.8921,right,range,0.9276619553565979,0.6862585544586182
108,0.9004,right,range,0.9274121522903442,0.6884918212890625
109,0.9087,right,range,0.9294538497924805,0.6893892884254456
110,0.9171,right,range,0.9301009178161621,0.6899985671043396
111,0.9254,right,range,0.9303023219108582,0.6902577877044678
112,0.9337,right,range,0.9298872947692871,0.691181480884552
113,0.9421,right,range,0.9296767115592957,0.6929829120635986
114,0.9504,right,range,0.9292666912078857,0.6918890476226807
115,0.9588,right,range,0.9284040927886963,0.6910566687583923
116,0.9671,right,range,0.9282280802726746,0.6899314522743225
117,0.9754,right,range,0.928961992263794,0.6899960041046143
118,0.9838,right,range,0.9275441765785217,0.6871044039726257
119,0.9921,right,range,0.9266164898872375,0.6857061982154846
120,1.0004,right,range,0.9251554608345032,0.6832680702209473
121,1.0088,right,range,0.9234909415245056,0.6818534135818481
122,1.0171,right,range,0.9209454655647278,0.6795855760574341
139,1.1589,left,range,0.8236376643180847,0.6869570016860962
140,1.1672,left,range,0.8238232731819153,0.6885133981704712
141,1.1755,left,range,0.8233928084373474,0.6889684200286865
142,1.1839,left,range,0.8231729865074158,0.6883677244186401
143,1.1922,left,range,0.8225749135017395,0.6894049644470215
144,1.2005,left,range,0.8223183751106262,0.6890106797218323
145,1.2089,left,range,0.8222341537475586,0.6884493231773376
146,1.2172,left,range,0.8217782974243164,0.6897681355476379
147,1.2255,left,range,0.8217735290527344,0.6902260184288025
148,1.2339,left,range,0.8211686015129089,0.6895340085029602
149,1.2422,left,range,0.820582926273346,0.689206600189209
150,1.2506,left,range,0.8201838135719299,0.6860500574111938
151,1.2589,left,range,0.8193299770355225,0.683391273021698
152,1.2672,left,range,0.8182281255722046,0.6819149851799011
153,1.2756,left,range,0.8169255256652832,0.681473433971405
170,1.4173,right,range,0.7106778025627136,0.6913145780563354
171,1.4256,right,range,0.7111998200416565,0.6929752230644226
172,1.434,right,range,0.711306095123291,0.6930666565895081
173,1.4423,right,range,0.711905300617218,0.6941743493080139
174,1.4506,right,range,0.7113484740257263,0.6948858499526978
175,1.459,right,range,0.7113186120986938,0.6944383382797241
176,1.4673,right,range,0.7111902832984924,0.6937263011932373
177,1.4757,right,range,0.7108326554298401,0.6933159828186035
178,1.484,right,range,0.7104973793029785,0.6921579241752625
179,1.4923,right,range,0.7103846669197083,0.6918596029281616
180,1.5007,right,range,0.7103880047798157,0.6908580660820007
181,1.509,right,range,0.7097996473312378,0.6896944642066956
182,1.5173,right,range,0.7082231044769287,0.6875517964363098
183,1.5257,right,range,0.7062361240386963,0.6835209727287292
184,1.534,right,range,0.7035585641860962,0.6797236800193787
185,1.5424,right,range,0.7018693089485168,0.6778463125228882
201,1.6757,left,range,0.5943474173545837,0.6870123744010925
202,1.6841,left,range,0.5945918560028076,0.6898189187049866
203,1.6924,left,range,0.5956806540489197,0.6903374791145325
204,1.7008,left,range,0.5959160923957825,0.6906411647796631
205,1.7091,left,range,0.5960447192192078,0.6909348368644714
206,1.7174,left,range,0.5953608751296997,0.6905693411827087
207,1.7258,left,range,0.5952779650688171,0.6898808479309082
208,1.7341,left,range,0.5948177576065063,0.6887014508247375
209,1.7424,left,range,0.5941522121429443,0.6882317662239075
210,1.7508,left,range,0.5941603779792786,0.6881621479988098
211,1.7591,left,range,0.5931616425514221,0.687883198261261
212,1.7675,left,range,0.5915847420692444,0.686313807964325
213,1.7758,left,range,0.5908380150794983,0.684226393699646
214,1.7841,left,range,0.5888622403144836,0.6824124455451965
215,1.7925,left,range,0.5871580839157104,0.6802294254302979
233,1.9425,right,range,0.513692319393158,0.6360546350479126
234,1.9509,right,range,0.5032114386558533,0.6845451593399048
235,1.9592,right,range,0.4835898280143738,0.6905352473258972
236,1.9675,right,range,0.4745703339576721,0.6917298436164856
237,1.9759,right,range,0.4720260202884674,0.6917651891708374
238,1.9842,right,range,0.4723392128944397,0.6916142702102661
239,1.9926,right,range,0.47208744287490845,0.6910558342933655
240,2.0009,right,range,0.4718073606491089,0.6918426156044006
241,2.0092,right,range,0.4716528356075287,0.6918774247169495
242,2.0176,right,range,0.4720170795917511,0.6913557052612305
243,2.0259,right,range,0.4723041355609894,0.6909549236297607
244,2.0342,right,range,0.4705192744731903,0.6889463067054749
245,2.0426,right,range,0.46951887011528015,0.6867910623550415
246,2.0509,right,range,0.468013733625412,0.6838904023170471
247,2.0593,right,range,0.4666898846626282,0.6809977293014526
248,2.0676,right,range,0.46415215730667114,0.6779485940933228
259,2.1593,left,range,0.36075273156166077,0.689237654209137
260,2.1676,left,range,0.36137062311172485,0.6919560432434082
261,2.176,left,range,0.361707478761673,0.6919547915458679
262,2.1843,left,range,0.3600204885005951,0.6939483880996704
263,2.1926,left,range,0.36045536398887634,0.6930505633354187
264,2.201,left,range,0.35967910289764404,0.6921095252037048
265,2.2093,left,range,0.3595053553581238,0.6901207566261292
266,2.2177,left,range,0.35890060663223267,0.6892269849777222
267,2.226,left,range,0.35812199115753174,0.6867752075195312
268,2.2343,left,range,0.3579673171043396,0.6859312057495117
269,2.2427,left,range,0.356891006231308,0.6840564608573914
270,2.251,left,range,0.35625654458999634,0.6837432980537415
271,2.2593,left,range,0.3550012707710266,0.6820855140686035
272,2.2677,left,range,0.3528905510902405,0.6789014339447021
273,2.276,left,range,0.35149309039115906,0.6773378252983093
274,2.2844,left,range,0.34960290789604187,0.6775204539299011
