frame,time_sec,side,source,x_ankle,y_ankle
37,1.2333333333333334,left,range,0.9236806631088257,0.6707602143287659
38,1.2666666666666666,left,range,0.9112046957015991,0.6766207814216614
39,1.3,left,range,0.9091380834579468,0.671291172504425
44,1.4666666666666666,right,range,0.8006914854049683,0.6786648035049438
45,1.5,right,range,0.7996425032615662,0.6790684461593628
46,1.5333333333333334,right,range,0.7980309128761292,0.6767480373382568
47,1.5666666666666667,right,range,0.7936181426048279,0.6706482768058777
52,1.7333333333333334,left,range,0.6784570217132568,0.6858314871788025
53,1.7666666666666666,left,range,0.6765366792678833,0.6823936700820923
54,1.8,left,range,0.6741170883178711,0.6787440776824951
59,1.9666666666666666,right,range,0.5542733669281006,0.6886149048805237
60,2.0,right,range,0.5536417961120605,0.6871550679206848
61,2.033333333333333,right,range,0.5537216663360596,0.6865572929382324
62,2.066666666666667,right,range,0.5482284426689148,0.6773882508277893
65,2.1666666666666665,left,range,0.4390176832675934,0.6918156743049622
66,2.2,left,range,0.4385996460914612,0.6971752643585205
67,2.2333333333333334,left,range,0.4362122416496277,0.688733696937561
68,2.2666666666666666,left,range,0.43507084250450134,0.688956618309021
