frame,time_sec,side,source,x_ankle,y_ankle
145,1.2083333333333333,left,range,0.913209080696106,0.674719512462616
146,1.2166666666666666,left,range,0.9134314656257629,0.6761406064033508
147,1.225,left,range,0.9277012944221497,0.6316071152687073
148,1.2333333333333334,left,range,0.9236806631088257,0.6707602143287659
149,1.2416666666666667,left,range,0.9112308025360107,0.6752798557281494
150,1.25,left,range,0.9114078283309937,0.6762665510177612
151,1.2583333333333333,left,range,0.9115712642669678,0.6757192015647888
152,1.2666666666666666,left,range,0.9112046957015991,0.6766207814216614
153,1.275,left,range,0.9100021123886108,0.6727048754692078
154,1.2833333333333334,left,range,0.9101386070251465,0.6706728935241699
155,1.2916666666666667,left,range,0.9105159044265747,0.6718714833259583
156,1.3,left,range,0.9091380834579468,0.671291172504425
157,1.3083333333333333,left,range,0.9084537625312805,0.6700274348258972
158,1.3166666666666667,left,range,0.9079425930976868,0.668181300163269
159,1.325,left,range,0.9061552286148071,0.6675856709480286
175,1.4583333333333333,right,range,0.8008641004562378,0.6784519553184509
176,1.4666666666666666,right,range,0.8006914854049683,0.6786648035049438
177,1.475,right,range,0.8007932305335999,0.6801102161407471
178,1.4833333333333334,right,range,0.8001624345779419,0.6801490187644958
179,1.4916666666666667,right,range,0.7992709279060364,0.6812235116958618
180,1.5,right,range,0.7996425032615662,0.6790684461593628
181,1.5083333333333333,right,range,0.7986401319503784,0.6784946918487549
182,1.5166666666666666,right,range,0.7988466024398804,0.677905261516571
183,1.525,right,range,0.7984776496887207,0.6760515570640564
184,1.5333333333333334,right,range,0.7980309128761292,0.6767480373382568
185,1.5416666666666667,right,range,0.7973273992538452,0.6747050285339355
186,1.55,right,range,0.7968195080757141,0.6740331053733826
187,1.5583333333333333,right,range,0.7950824499130249,0.6723385453224182
188,1.5666666666666667,right,range,0.7936181426048279,0.6706482768058777
205,1.7083333333333333,left,range,0.6803109049797058,0.6863147020339966
206,1.7166666666666666,left,range,0.6799317002296448,0.6863940954208374
207,1.725,left,range,0.6789008975028992,0.6859390735626221
208,1.7333333333333334,left,range,0.6784570217132568,0.6858314871788025
209,1.7416666666666667,left,range,0.6781925559043884,0.6855621337890625
210,1.75,left,range,0.6774201989173889,0.6837316751480103
211,1.7583333333333333,left,range,0.676835834980011,0.6835523843765259
212,1.7666666666666666,left,range,0.6765366792678833,0.6823936700820923
213,1.775,left,range,0.6761972904205322,0.6816749572753906
214,1.7833333333333334,left,range,0.6753366589546204,0.6798783540725708
215,1.7916666666666667,left,range,0.6753891706466675,0.6797537803649902
216,1.8,left,range,0.6741170883178711,0.6787440776824951
217,1.8083333333333333,left,range,0.6734156012535095,0.6778822541236877
218,1.8166666666666667,left,range,0.6712942719459534,0.6766864061355591
234,1.95,right,range,0.5555752515792847,0.6859554052352905
235,1.9583333333333333,right,range,0.5548444390296936,0.68763267993927
236,1.9666666666666666,right,range,0.5542733669281006,0.6886149048805237
237,1.975,right,range,0.5535629987716675,0.6885614991188049
238,1.9833333333333334,right,range,0.5542508363723755,0.6881409287452698
239,1.9916666666666667,right,range,0.5542765855789185,0.6862989664077759
240,2.0,right,range,0.5536417961120605,0.6871550679206848
241,2.0083333333333333,right,range,0.553777277469635,0.6870602965354919
242,2.0166666666666666,right,range,0.5535845160484314,0.6880452036857605
243,2.025,right,range,0.5534368753433228,0.6859189867973328
244,2.033333333333333,right,range,0.5537216663360596,0.6865572929382324
245,2.0416666666666665,right,range,0.5523616075515747,0.6844049096107483
246,2.05,right,range,0.550847589969635,0.6818775534629822
247,2.058333333333333,right,range,0.549945592880249,0.6797513961791992
248,2.066666666666667,right,range,0.5482284426689148,0.6773882508277893
259,2.158333333333333,left,range,0.44084280729293823,0.6900755167007446
260,2.1666666666666665,left,range,0.4390176832675934,0.6918156743049622
261,2.175,left,range,0.43704068660736084,0.6932186484336853
262,2.183333333333333,left,range,0.43698543310165405,0.6933079361915588
263,2.191666666666667,left,range,0.4371181130409241,0.696450412273407
264,2.2,left,range,0.4385996460914612,0.6971752643585205
265,2.2083333333333335,left,range,0.4362175166606903,0.6961725950241089
266,2.216666666666667,left,range,0.4373415410518646,0.6912040114402771
267,2.225,left,range,0.4360619783401489,0.6930302977561951
268,2.2333333333333334,left,range,0.4362122416496277,0.688733696937561
269,2.2416666666666667,left,range,0.43603745102882385,0.6928136348724365
270,2.25,left,range,0.43631455302238464,0.7000676393508911
271,2.2583333333333333,left,range,0.43556228280067444,0.6901671886444092
272,2.2666666666666666,left,range,0.43507084250450134,0.688956618309021
273,2.275,left,range,0.43401920795440674,0.6879144310951233
274,2.283333333333333,left,range,0.4320112466812134,0.6862321496009827
