frame,time_sec,side,source,x_ankle,y_ankle
81,1.35,left,range,0.8729466199874878,0.6808058023452759
82,1.3666666666666667,left,range,0.8743031620979309,0.6839823126792908
83,1.3833333333333333,left,range,0.8748210668563843,0.6829601526260376
84,1.4,left,range,0.8736624121665955,0.6825588345527649
85,1.4166666666666667,left,range,0.8728477954864502,0.682830810546875
86,1.4333333333333333,left,range,0.8714393973350525,0.6805795431137085
87,1.45,left,range,0.869437038898468,0.6749011874198914
96,1.6,right,range,0.7534324526786804,0.6827119588851929
97,1.6166666666666667,right,range,0.7548719644546509,0.6868633031845093
98,1.6333333333333333,right,range,0.7537065148353577,0.6860830783843994
99,1.65,right,range,0.7540437579154968,0.6862263679504395
100,1.6666666666666667,right,range,0.7532147765159607,0.68476402759552
101,1.6833333333333333,right,range,0.7497377395629883,0.6795843243598938
102,1.7,right,range,0.745266854763031,0.6750637888908386
110,1.8333333333333333,left,range,0.6316574215888977,0.6837270259857178
111,1.85,left,range,0.632823646068573,0.6858024597167969
112,1.8666666666666667,left,range,0.632117748260498,0.6850671768188477
113,1.8833333333333333,left,range,0.6313815712928772,0.6834121942520142
114,1.9,left,range,0.6297966837882996,0.6824226379394531
115,1.9166666666666667,left,range,0.6273484826087952,0.6793215870857239
116,1.9333333333333333,left,range,0.6240091323852539,0.675334632396698
125,2.0833333333333335,right,range,0.5018386840820312,0.6824482679367065
126,2.1,right,range,0.5022009015083313,0.686842143535614
127,2.1166666666666667,right,range,0.5021287798881531,0.6874662041664124
128,2.1333333333333333,right,range,0.5017393231391907,0.6868530511856079
129,2.15,right,range,0.500984251499176,0.6880331635475159
130,2.1666666666666665,right,range,0.500270426273346,0.6851481795310974
131,2.183333333333333,right,range,0.49693381786346436,0.6789214015007019
137,2.283333333333333,left,range,0.39174777269363403,0.6852836608886719
138,2.3,left,range,0.39027220010757446,0.6863924264907837
139,2.316666666666667,left,range,0.3903847932815552,0.685219943523407
140,2.3333333333333335,left,range,0.389470636844635,0.6813032031059265
141,2.35,left,range,0.38869231939315796,0.6799964904785156
142,2.3666666666666667,left,range,0.38652634620666504,0.6769958734512329
143,2.3833333333333333,left,range,,
144,2.4,left,range,0.380913108587265,0.6694754958152771
