frame,time_sec,side,source,x_ankle,y_ankle
70,1.1666666666666667,right,range,0.92866051197052,0.613908052444458
71,1.1833333333333333,right,range,0.9342042803764343,0.6091613173484802
72,1.2,right,range,0.9286012053489685,0.6149636507034302
73,1.2166666666666666,right,range,0.9320244193077087,0.6175404191017151
74,1.2333333333333334,right,range,0.9319154620170593,0.6171921491622925
75,1.25,right,range,0.9316266775131226,0.616931676864624
76,1.2666666666666666,right,range,0.9323107600212097,0.617497444152832
77,1.2833333333333334,right,range,0.9319381713867188,0.6178462505340576
78,1.3,right,range,0.9306654334068298,0.6162891387939453
79,1.3166666666666667,right,range,0.9299423694610596,0.6131166219711304
80,1.3333333333333333,right,range,0.9259636402130127,0.6102486848831177
81,1.35,right,range,0.9219263792037964,0.6068081259727478
88,1.4666666666666666,left,range,0.8428082466125488,0.6221976280212402
89,1.4833333333333334,left,range,0.8433215618133545,0.623031735420227
90,1.5,left,range,0.8424369096755981,0.6231335997581482
91,1.5166666666666666,left,range,0.8426645994186401,0.6204847097396851
92,1.5333333333333334,left,range,0.8420268893241882,0.620455265045166
93,1.55,left,range,0.8428488373756409,0.6214595437049866
94,1.5666666666666667,left,range,0.8415784239768982,0.6073229312896729
95,1.5833333333333333,left,range,0.8391197919845581,0.6075769662857056
96,1.6,left,range,0.8388655185699463,0.6171956062316895
97,1.6166666666666667,left,range,0.8351353406906128,0.6142261624336243
105,1.75,right,range,0.7519025206565857,0.6245126128196716
106,1.7666666666666666,right,range,0.7552191019058228,0.6245874762535095
107,1.7833333333333334,right,range,0.7552008032798767,0.6280451416969299
108,1.8,right,range,0.7534595727920532,0.6237859129905701
109,1.8166666666666667,right,range,0.7541460990905762,0.6257439255714417
110,1.8333333333333333,right,range,0.7530710101127625,0.6234822273254395
111,1.85,right,range,0.752143919467926,0.620747983455658
112,1.8666666666666667,right,range,0.7498927712440491,0.6185226440429688
113,1.8833333333333333,right,range,0.7453900575637817,0.6137914061546326
119,1.9833333333333334,left,range,0.6576942801475525,0.6253081560134888
120,2.0,left,range,0.658477246761322,0.6266465187072754
121,2.0166666666666666,left,range,0.6584742069244385,0.6295000910758972
122,2.033333333333333,left,range,0.6564964056015015,0.6272385120391846
123,2.05,left,range,0.6564120650291443,0.6250646114349365
124,2.066666666666667,left,range,0.6576635241508484,0.6272121667861938
125,2.0833333333333335,left,range,0.6556294560432434,0.6243811249732971
126,2.1,left,range,0.6539577841758728,0.6222003698348999
127,2.1166666666666667,left,range,0.6511672735214233,0.6197218298912048
136,2.2666666666666666,right,range,0.5534403920173645,0.6328573822975159
137,2.283333333333333,right,range,0.5538617968559265,0.6349190473556519
138,2.3,right,range,0.5518283843994141,0.6320053935050964
139,2.316666666666667,right,range,0.552624523639679,0.6322399377822876
140,2.3333333333333335,right,range,0.5514748692512512,0.6311259269714355
141,2.35,right,range,0.5505380034446716,0.625721275806427
142,2.3666666666666667,right,range,0.5493670701980591,0.6294650435447693
143,2.3833333333333333,right,range,0.547025203704834,0.6244421601295471
148,2.466666666666667,left,range,0.4492868483066559,0.6371521353721619
149,2.4833333333333334,left,range,0.4481968581676483,0.6348589658737183
150,2.5,left,range,0.4469261169433594,0.6376556158065796
151,2.5166666666666666,left,range,0.4461766481399536,0.6364132165908813
152,2.533333333333333,left,range,0.445578008890152,0.6356422901153564
153,2.55,left,range,0.4446485638618469,0.6351212859153748
154,2.566666666666667,left,range,0.44533994793891907,0.6335780620574951
155,2.5833333333333335,left,range,0.44424840807914734,0.6324422359466553
156,2.6,left,range,0.4417107105255127,0.628552258014679
