frame,time_sec,side,source,x_ankle,y_ankle
216,7.2,right,range,0.8706744909286499,0.6945611834526062
217,7.233333333333333,right,range,0.8674365282058716,0.695239245891571
218,7.266666666666667,right,range,0.8643602132797241,0.689152181148529
219,7.3,right,range,0.8603931665420532,0.683815598487854
224,7.466666666666667,left,range,0.7176594138145447,0.6952893733978271
225,7.5,left,range,0.71719890832901,0.6941546201705933
226,7.533333333333333,left,range,0.7167473435401917,0.6936644315719604
227,7.566666666666666,left,range,0.7155866622924805,0.6873030066490173
228,7.6,left,range,0.710755467414856,0.6808488965034485
233,7.766666666666667,right,range,0.5606799721717834,0.6879059672355652
234,7.8,right,range,0.5516018271446228,0.6926857233047485
235,7.833333333333333,right,range,0.5534860491752625,0.6928609609603882
236,7.866666666666666,right,range,0.5521773099899292,0.6928765177726746
237,7.9,right,range,0.5498047471046448,0.6867160797119141
241,8.033333333333333,left,range,0.4142143428325653,0.6933060884475708
242,8.066666666666666,left,range,0.44042885303497314,0.6859232783317566
243,8.1,left,range,0.4138376712799072,0.6893538236618042
244,8.133333333333333,left,range,0.40630874037742615,0.6290801167488098
245,8.166666666666666,left,range,0.36988696455955505,0.604502260684967
