frame,time_sec,side,source,x_ankle,y_ankle
431,7.183333333333334,right,range,0.8685855269432068,0.6940703392028809
432,7.2,right,range,0.8706744909286499,0.6945611834526062
433,7.216666666666667,right,range,0.8664485216140747,0.6957447528839111
434,7.233333333333333,right,range,0.8674365282058716,0.695239245891571
435,7.25,right,range,0.8663073778152466,0.6934024095535278
436,7.266666666666667,right,range,0.8643602132797241,0.689152181148529
437,7.283333333333333,right,range,0.8637731671333313,0.6871159076690674
438,7.3,right,range,0.8603931665420532,0.683815598487854
439,7.316666666666666,right,range,0.8576040267944336,0.6815354824066162
447,7.45,left,range,0.7195475101470947,0.6960841417312622
448,7.466666666666667,left,range,0.7176594138145447,0.6952893733978271
449,7.483333333333333,left,range,0.7171260714530945,0.6949843168258667
450,7.5,left,range,0.71719890832901,0.6941546201705933
451,7.516666666666667,left,range,0.7171089053153992,0.6948628425598145
452,7.533333333333333,left,range,0.7167473435401917,0.6936644315719604
453,7.55,left,range,0.7164149880409241,0.690680980682373
454,7.566666666666666,left,range,0.7155866622924805,0.6873030066490173
455,7.583333333333333,left,range,0.7121487855911255,0.6710209846496582
456,7.6,left,range,0.710755467414856,0.6808488965034485
465,7.75,right,range,0.6320469975471497,0.6102696657180786
466,7.766666666666667,right,range,0.5606799721717834,0.6879059672355652
467,7.783333333333333,right,range,0.5551748871803284,0.6939027309417725
468,7.8,right,range,0.5516018271446228,0.6926857233047485
469,7.816666666666666,right,range,0.5733311176300049,0.6330933570861816
470,7.833333333333333,right,range,0.5534860491752625,0.6928609609603882
471,7.85,right,range,0.5529793500900269,0.6937721371650696
472,7.866666666666666,right,range,0.5521773099899292,0.6928765177726746
473,7.883333333333334,right,range,0.5511472225189209,0.6900652050971985
474,7.9,right,range,0.5498047471046448,0.6867160797119141
475,7.916666666666667,right,range,0.5473188757896423,0.6840087175369263
481,8.016666666666667,left,range,0.4191066026687622,0.6898448467254639
482,8.033333333333333,left,range,0.4142143428325653,0.6933060884475708
483,8.05,left,range,0.4147840738296509,0.6920836567878723
484,8.066666666666666,left,range,0.44042885303497314,0.6859232783317566
485,8.083333333333334,left,range,0.4218412935733795,0.6883994340896606
486,8.1,left,range,0.4138376712799072,0.6893538236618042
487,8.116666666666667,left,range,0.4132957458496094,0.6892421245574951
488,8.133333333333333,left,range,0.40630874037742615,0.6290801167488098
489,8.15,left,range,0.41137343645095825,0.6800330877304077
490,8.166666666666666,left,range,0.36988696455955505,0.604502260684967
