frame,time_sec,side,source,x_ankle,y_ankle
861,7.1783,right,range,0.8660444021224976,0.6959875822067261
862,7.1866,right,range,0.8685855269432068,0.6940703392028809
863,7.195,right,range,0.8681906461715698,0.6949460506439209
864,7.2033,right,range,0.8706744909286499,0.6945611834526062
865,7.2116,right,range,0.8678378462791443,0.6949672102928162
866,7.22,right,range,0.8664485216140747,0.6957447528839111
867,7.2283,right,range,0.8668259382247925,0.6951419115066528
868,7.2367,right,range,0.8674365282058716,0.695239245891571
869,7.245,right,range,0.8670160174369812,0.6947760581970215
870,7.2533,right,range,0.8663073778152466,0.6934024095535278
871,7.2617,right,range,0.8656627535820007,0.6913201808929443
872,7.27,right,range,0.8643602132797241,0.689152181148529
873,7.2783,right,range,0.8650837540626526,0.6890270709991455
874,7.2867,right,range,0.8637731671333313,0.6871159076690674
875,7.295,right,range,0.8622539043426514,0.6853448152542114
876,7.3033,right,range,0.8603931665420532,0.683815598487854
877,7.3117,right,range,0.8600012063980103,0.6823241114616394
878,7.32,right,range,0.8576040267944336,0.6815354824066162
893,7.4451,left,range,0.7211470603942871,0.6927973031997681
894,7.4534,left,range,0.7195475101470947,0.6960841417312622
895,7.4618,left,range,0.7177271842956543,0.697253942489624
896,7.4701,left,range,0.7176594138145447,0.6952893733978271
897,7.4784,left,range,0.7178380489349365,0.6949173212051392
898,7.4868,left,range,0.7171260714530945,0.6949843168258667
899,7.4951,left,range,0.7167226672172546,0.6944704651832581
900,7.5034,left,range,0.71719890832901,0.6941546201705933
901,7.5118,left,range,0.7172080278396606,0.6948286890983582
902,7.5201,left,range,0.7171089053153992,0.6948628425598145
903,7.5285,left,range,0.7168965339660645,0.6944462656974792
904,7.5368,left,range,0.7167473435401917,0.6936644315719604
905,7.5451,left,range,0.7173988223075867,0.6927676200866699
906,7.5535,left,range,0.7164149880409241,0.690680980682373
907,7.5618,left,range,0.7162898778915405,0.6880521774291992
908,7.5701,left,range,0.7155866622924805,0.6873030066490173
909,7.5785,left,range,0.6887348294258118,0.6261374950408936
910,7.5868,left,range,0.7121487855911255,0.6710209846496582
911,7.5951,left,range,0.7120387554168701,0.6796990036964417
912,7.6035,left,range,0.710755467414856,0.6808488965034485
913,7.6118,left,range,0.7087393999099731,0.6806694865226746
930,7.7536,right,range,0.6320469975471497,0.6102696657180786
931,7.7619,right,range,0.6234214901924133,0.6128331422805786
932,7.7702,right,range,0.5606799721717834,0.6879059672355652
933,7.7786,right,range,0.5552578568458557,0.6929795145988464
934,7.7869,right,range,0.5551748871803284,0.6939027309417725
935,7.7952,right,range,0.5547319650650024,0.6933872699737549
936,7.8036,right,range,0.5516018271446228,0.6926857233047485
937,7.8119,right,range,0.5532832741737366,0.6946684122085571
938,7.8203,right,range,0.5733311176300049,0.6330933570861816
939,7.8286,right,range,0.5581876039505005,0.6869906187057495
940,7.8369,right,range,0.5534860491752625,0.6928609609603882
941,7.8453,right,range,0.5536007285118103,0.693671703338623
942,7.8536,right,range,0.5529793500900269,0.6937721371650696
943,7.8619,right,range,0.5525182485580444,0.6930437088012695
944,7.8703,right,range,0.5521773099899292,0.6928765177726746
945,7.8786,right,range,0.5528635382652283,0.6918343901634216
946,7.8869,right,range,0.5511472225189209,0.6900652050971985
947,7.8953,right,range,0.5510137677192688,0.6890597939491272
948,7.9036,right,range,0.5498047471046448,0.6867160797119141
949,7.912,right,range,0.5491878390312195,0.6851680874824524
950,7.9203,right,range,0.5473188757896423,0.6840087175369263
951,7.9286,right,range,0.5445865392684937,0.6807214617729187
962,8.0203,left,range,0.4191066026687622,0.6898448467254639
963,8.0287,left,range,0.4163077771663666,0.6908212900161743
964,8.037,left,range,0.4142143428325653,0.6933060884475708
965,8.0454,left,range,0.4140546917915344,0.6936254501342773
966,8.0537,left,range,0.4147840738296509,0.6920836567878723
967,8.062,left,range,0.45204058289527893,0.6259164810180664
968,8.0704,left,range,0.44042885303497314,0.6859232783317566
969,8.0787,left,range,0.43342429399490356,0.6713349223136902
970,8.087,left,range,0.4218412935733795,0.6883994340896606
971,8.0954,left,range,0.4148258566856384,0.6914524435997009
972,8.1037,left,range,0.4138376712799072,0.6893538236618042
973,8.1121,left,range,0.41341277956962585,0.6898484230041504
974,8.1204,left,range,0.4132957458496094,0.6892421245574951
975,8.1287,left,range,0.41336938738822937,0.6878023147583008
976,8.1371,left,range,0.40630874037742615,0.6290801167488098
977,8.1454,left,range,0.41083669662475586,0.6753342151641846
978,8.1537,left,range,0.41137343645095825,0.6800330877304077
979,8.1621,left,range,0.3780593276023865,0.6095293760299683
980,8.1704,left,range,0.36988696455955505,0.604502260684967
